2026-09-08 10:00:57.513 Python[42699:12158833] profile function : main
2026-09-08 10:00:57.534 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001205
2026-09-08 10:00:57.534 Python[42699:12158833] Operation: ios18.concat, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001808
2026-09-08 10:00:57.534 Python[42699:12158833] Operation: ios16.reduce_mean, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000996
2026-09-08 10:00:57.534 Python[42699:12158833] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000363
2026-09-08 10:00:57.534 Python[42699:12158833] Operation: ios18.sigmoid_hard, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000010
2026-09-08 10:00:57.534 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001212
2026-09-08 10:00:57.534 Python[42699:12158833] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.004739
2026-09-08 10:00:57.534 Python[42699:12158833] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001981
2026-09-08 10:00:57.535 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002411
2026-09-08 10:00:57.536 Python[42699:12158833] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.030445
2026-09-08 10:00:57.536 Python[42699:12158833] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000991
2026-09-08 10:00:57.536 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001205
2026-09-08 10:00:57.536 Python[42699:12158833] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002368
2026-09-08 10:00:57.536 Python[42699:12158833] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000495
2026-09-08 10:00:57.536 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000603
2026-09-08 10:00:57.536 Python[42699:12158833] Operation: ios18.max_pool, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000498
2026-09-08 10:00:57.536 Python[42699:12158833] Operation: ios18.max_pool, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000496
2026-09-08 10:00:57.536 Python[42699:12158833] Operation: ios18.max_pool, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000496
2026-09-08 10:00:57.536 Python[42699:12158833] Operation: ios18.concat, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001808
2026-09-08 10:00:57.536 Python[42699:12158833] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.004885
2026-09-08 10:00:57.536 Python[42699:12158833] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000991
2026-09-08 10:00:57.536 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001205
2026-09-08 10:00:57.536 Python[42699:12158833] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002368
2026-09-08 10:00:57.536 Python[42699:12158833] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000495
2026-09-08 10:00:57.536 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000603
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.015223
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000495
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000603
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001155
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000495
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000603
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.003395
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000495
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000603
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.015223
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000495
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000603
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001155
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000495
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000603
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.003395
2026-09-08 10:00:57.537 Python[42699:12158833] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000495
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000603
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002368
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000495
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000603
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios18.concat, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000904
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios16.reduce_mean, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000506
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001450
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios18.sigmoid_hard, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000021
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000615
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.004736
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000991
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001205
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.057403
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios18.reshape, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000172
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000209
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios16.reduce_sum, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000088
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios18.sqrt, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000004
2026-09-08 10:00:57.538 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000002
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: ios18.clip, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000004
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: ios18.real_div, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000173
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000104
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: ios18.matmul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.003445
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000561
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001113
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: ios16.reduce_sum, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000459
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: ios18.sqrt, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000004
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000002
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: ios18.clip, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000004
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: ios18.real_div, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000917
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000557
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: ios18.matmul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.015606
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.004117
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.005010
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: split, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002974
2026-09-08 10:00:57.539 Python[42699:12158833] Operation: ios18.expand_dims, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000457
2026-09-08 10:00:57.540 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000283
2026-09-08 10:00:57.540 Python[42699:12158833] Operation: ios18.add, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000614
2026-09-08 10:00:57.540 Python[42699:12158833] Operation: split, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000686
2026-09-08 10:00:57.540 Python[42699:12158833] Operation: ios18.squeeze, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000457
2026-09-08 10:00:57.540 Python[42699:12158833] Operation: ios18.transpose, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000152
2026-09-08 10:00:57.540 Python[42699:12158833] Operation: ios18.squeeze, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000457
2026-09-08 10:00:57.540 Python[42699:12158833] Operation: ios18.matmul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.004773
2026-09-08 10:00:57.540 Python[42699:12158833] Operation: ios18.real_div, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000475
2026-09-08 10:00:57.540 Python[42699:12158833] Operation: ios18.relu, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000174
2026-09-08 10:00:57.540 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000578
2026-09-08 10:00:57.540 Python[42699:12158833] Operation: ios18.matmul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.007649
2026-09-08 10:00:57.540 Python[42699:12158833] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002227
2026-09-08 10:00:57.540 Python[42699:12158833] Operation: ios18.matmul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.014723
2026-09-08 10:00:57.540 Python[42699:12158833] Operation: ios18.add, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001218
2026-09-08 10:00:57.540 Python[42699:12158833] Operation: ios18.matmul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.014723
2026-09-08 10:00:57.540 Python[42699:12158833] Operation: ios18.matmul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.011042
2026-09-08 10:00:58.435 Python[42699:12158867] profile function : main
2026-09-08 10:00:58.437 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.003013
2026-09-08 10:00:58.437 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.008943
2026-09-08 10:00:58.437 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.010883
2026-09-08 10:00:58.437 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.017215
2026-09-08 10:00:58.437 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.008943
2026-09-08 10:00:58.437 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.010883
2026-09-08 10:00:58.438 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.034430
2026-09-08 10:00:58.438 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.017886
2026-09-08 10:00:58.438 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.021765
2026-09-08 10:00:58.438 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.034391
2026-09-08 10:00:58.438 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.008943
2026-09-08 10:00:58.438 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.010883
2026-09-08 10:00:58.438 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002684
2026-09-08 10:00:58.438 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.004471
2026-09-08 10:00:58.438 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.005441
2026-09-08 10:00:58.438 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.017195
2026-09-08 10:00:58.439 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.004471
2026-09-08 10:00:58.439 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.005441
2026-09-08 10:00:58.439 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002032
2026-09-08 10:00:58.439 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.004471
2026-09-08 10:00:58.439 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.005441
2026-09-08 10:00:58.439 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001349
2026-09-08 10:00:58.439 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.004471
2026-09-08 10:00:58.439 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.005441
2026-09-08 10:00:58.439 Python[42699:12158867] Operation: ios18.add, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.005954
2026-09-08 10:00:58.439 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.017195
2026-09-08 10:00:58.439 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.004471
2026-09-08 10:00:58.439 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.005441
2026-09-08 10:00:58.439 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002032
2026-09-08 10:00:58.439 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.004471
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.005441
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001349
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.004471
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.005441
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios18.add, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.005954
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002684
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.004471
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.005441
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios18.concat, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.008162
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios16.reduce_mean, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.004473
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000026
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios18.sigmoid_hard, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.000003
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.005443
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002770
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.008943
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.010883
2026-09-08 10:00:58.440 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.034371
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.004471
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.005441
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002677
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002236
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002721
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.007699
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002236
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002721
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001016
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002236
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002721
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001342
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002236
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002721
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.add, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002977
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.007699
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002236
2026-09-08 10:00:58.441 Python[42699:12158867] Operation: ios18.mul, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002721
2026-09-08 10:00:58.442 Python[42699:12158867] Operation: ios18.conv, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.001016
2026-09-08 10:00:58.442 Python[42699:12158867] Operation: ios18.sigmoid, Device Usage: <MLGPUComputeDevice: 0x12d6c2a00> Apple M5, Estimated Cost: 0.002236
